x_Timestamp,t_kWh,z_Avg Voltage (Volt),z_Avg Current (Amp),y_Freq (Hz),Date,Time
2021-02-09 09:54:00,0.002,238.77,0.21,49.95,2021-02-09,09:54:00
2021-02-09 09:57:00,0.002,238.29,0.19,50.02,2021-02-09,09:57:00
2021-02-09 10:00:00,0.002,237.8,0.19,50.04,2021-02-09,10:00:00
2021-02-09 10:03:00,0.001,238.37,0.2,49.96,2021-02-09,10:03:00
2021-02-09 10:06:00,0.002,238.25,0.24,49.94,2021-02-09,10:06:00
2021-02-09 10:09:00,0.005,239.25,0.41,49.96,2021-02-09,10:09:00
2021-02-09 10:12:00,0.004,239.88,0.41,50.04,2021-02-09,10:12:00
2021-02-09 10:15:00,0.004,240.86,0.41,50.08,2021-02-09,10:15:00
2021-02-09 10:18:00,0.005,240.93,0.41,50.03,2021-02-09,10:18:00
2021-02-09 10:21:00,0,239.99,0.4,49.96,2021-02-09,10:21:00
2021-02-09 10:24:00,0,0,0,0,2021-02-09,10:24:00
2021-02-09 10:27:00,0,238.42,0.39,49.92,2021-02-09,10:27:00
2021-02-09 10:30:00,0.003,239.54,0.5,49.96,2021-02-09,10:30:00
2021-02-09 10:33:00,0.001,240.21,0.43,50,2021-02-09,10:33:00
2021-02-09 10:36:00,0.002,239.73,0.27,49.92,2021-02-09,10:36:00
2021-02-09 10:39:00,0.001,240.27,0.21,49.99,2021-02-09,10:39:00
2021-02-09 10:42:00,0.001,241.18,0.16,50.02,2021-02-09,10:42:00
2021-02-09 10:45:00,0,0,0,0,2021-02-09,10:45:00
2021-02-09 10:48:00,0,0,0,0,2021-02-09,10:48:00
2021-02-09 10:51:00,0,0,0,0,2021-02-09,10:51:00
2021-02-09 10:54:00,0.003,239.72,1.49,50.01,2021-02-09,10:54:00
2021-02-09 10:57:00,0.005,239.84,1.01,50.01,2021-02-09,10:57:00
2021-02-09 11:00:00,0.002,240.53,0.42,50.04,2021-02-09,11:00:00
2021-02-09 11:03:00,0.001,240.59,0.29,50.01,2021-02-09,11:03:00
2021-02-09 11:06:00,0.001,241.25,0.23,50.06,2021-02-09,11:06:00
2021-02-09 11:09:00,0.001,241.32,0.17,50.05,2021-02-09,11:09:00
2021-02-09 11:12:00,0,241.59,0.17,50.06,2021-02-09,11:12:00
2021-02-09 11:15:00,0.001,241.71,0.14,50.04,2021-02-09,11:15:00
2021-02-09 11:18:00,0.001,241.17,0.14,50.02,2021-02-09,11:18:00
2021-02-09 11:21:00,0,241.29,0.14,49.94,2021-02-09,11:21:00
2021-02-09 11:24:00,0.001,241.15,0.14,49.98,2021-02-09,11:24:00
2021-02-09 11:27:00,0,239.78,0.12,49.98,2021-02-09,11:27:00
2021-02-09 11:30:00,0.001,239.68,0.12,49.98,2021-02-09,11:30:00
2021-02-09 11:33:00,0,0,0,0,2021-02-09,11:33:00
2021-02-09 11:36:00,0,0,0,0,2021-02-09,11:36:00
2021-02-09 11:39:00,0,0,0,0,2021-02-09,11:39:00
2021-02-09 11:42:00,0,0,0,0,2021-02-09,11:42:00
2021-02-09 11:45:00,0,0,0,0,2021-02-09,11:45:00
2021-02-09 11:48:00,0,0,0,0,2021-02-09,11:48:00
2021-02-09 11:51:00,0,235.53,1.81,49.86,2021-02-09,11:51:00
2021-02-09 11:54:00,0.018,235.84,2.69,49.86,2021-02-09,11:54:00
2021-02-09 11:57:00,0.016,236.55,2.18,49.88,2021-02-09,11:57:00
2021-02-09 12:00:00,0.012,237.02,1.67,49.87,2021-02-09,12:00:00
2021-02-09 12:03:00,0.014,237.19,1.99,49.89,2021-02-09,12:03:00
2021-02-09 12:06:00,0.014,238.02,1.69,49.85,2021-02-09,12:06:00
2021-02-09 12:09:00,0.014,238.99,1.65,49.88,2021-02-09,12:09:00
2021-02-09 12:12:00,0.013,240.11,1.58,49.95,2021-02-09,12:12:00
2021-02-09 12:15:00,0.012,240.47,1.47,50.02,2021-02-09,12:15:00
2021-02-09 12:18:00,0.012,240.63,1.38,50.05,2021-02-09,12:18:00
2021-02-09 12:21:00,0.011,240.12,1.31,49.96,2021-02-09,12:21:00
2021-02-09 12:24:00,0.011,239.9,1.28,49.96,2021-02-09,12:24:00
2021-02-09 12:27:00,0.011,239.85,1.08,49.98,2021-02-09,12:27:00
2021-02-09 12:30:00,0.01,239.84,1.07,50.03,2021-02-09,12:30:00
2021-02-09 12:33:00,0.006,240.08,0.66,49.96,2021-02-09,12:33:00
2021-02-09 12:36:00,0.002,240.86,0.39,49.97,2021-02-09,12:36:00
2021-02-09 12:39:00,0.002,240.88,0.35,49.98,2021-02-09,12:39:00
2021-02-09 12:42:00,0.002,241.33,0.34,50.02,2021-02-09,12:42:00
2021-02-09 12:45:00,0.003,243.18,0.46,50.04,2021-02-09,12:45:00
2021-02-09 12:48:00,0.004,242.55,0.5,50.04,2021-02-09,12:48:00
2021-02-09 12:51:00,0.002,242.6,0.31,49.98,2021-02-09,12:51:00
2021-02-09 12:54:00,0.004,243,0.51,49.94,2021-02-09,12:54:00
2021-02-09 12:57:00,0.01,242.99,0.95,49.96,2021-02-09,12:57:00
2021-02-09 13:00:00,0.01,243.11,0.96,50.02,2021-02-09,13:00:00
2021-02-09 13:03:00,0.01,243.7,1,49.99,2021-02-09,13:03:00
2021-02-09 13:06:00,0.009,244.34,1.03,50.04,2021-02-09,13:06:00
2021-02-09 13:09:00,0.01,244.5,0.95,50.03,2021-02-09,13:09:00
